NO.,Time,Interval,Indoor Temperature(°C),Indoor Humidity(%),Outdoor Temperature(°C),Outdoor Humidity(%),Relative Pressure(mmHg),Absolute Pressure(mmHg),Wind Speed(km/h),Gust(km/h),Wind Direction,DewPoint(°C),WindChill(°C),Hour Rainfall(mm),24 Hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm)
179,01/03/2022 14:46:57,5,28.3,71,30.6,72,755.0,723.3,9.7,13.3,W,25.0,30.3,0.00,3.30,72.90,3.30,157.20
180,01/03/2022 14:51:57,5,28.3,71,30.7,72,754.9,723.2,7.2,14.8,NW,25.1,30.6,0.00,3.30,72.90,3.30,157.20
181,01/03/2022 14:56:57,5,28.3,71,30.7,69,754.9,723.2,8.6,11.2,W,24.4,30.5,0.00,3.30,72.90,3.30,157.20
182,01/03/2022 15:01:57,5,28.3,71,30.5,71,754.8,723.2,7.2,11.2,WSW,24.7,30.4,0.00,3.30,72.90,3.30,157.20
183,01/03/2022 15:06:57,5,28.3,71,30.5,73,754.7,723.0,8.6,13.3,WNW,25.1,30.3,0.00,3.30,72.90,3.30,157.20
184,01/03/2022 15:11:57,5,28.3,71,30.4,75,754.7,723.0,7.2,9.7,W,25.5,30.3,0.00,3.30,72.90,3.30,157.20
185,01/03/2022 15:16:57,5,28.3,71,30.2,74,754.5,722.9,8.6,13.3,WNW,25.1,30.0,0.00,3.30,72.90,3.30,157.20
186,01/03/2022 15:21:57,5,28.3,71,30.2,75,754.4,722.8,7.2,11.2,WNW,25.3,30.1,0.00,3.30,72.90,3.30,157.20
187,01/03/2022 15:26:57,5,28.3,71,29.9,74,754.4,722.8,9.7,13.3,WNW,24.8,29.6,0.00,3.30,72.90,3.30,157.20
188,01/03/2022 15:31:57,5,28.3,71,30.0,73,754.4,722.7,8.6,13.3,WSW,24.7,29.7,0.00,3.30,72.90,3.30,157.20
189,01/03/2022 15:36:57,5,28.3,71,30.3,73,754.1,722.5,8.6,13.3,W,24.9,30.1,0.00,3.30,72.90,3.30,157.20
190,01/03/2022 15:41:57,5,28.3,71,30.7,74,754.1,722.5,3.6,6.1,W,25.6,30.7,0.00,3.30,72.90,3.30,157.20
191,01/03/2022 15:46:57,5,28.3,71,30.6,74,754.1,722.5,5.0,9.7,W,25.5,30.6,0.00,3.30,72.90,3.30,157.20
192,01/03/2022 15:51:57,5,28.3,72,30.4,72,754.1,722.4,6.1,9.7,WNW,24.8,30.4,0.00,3.30,72.90,3.30,157.20
193,01/03/2022 15:56:57,5,28.3,72,30.6,72,754.0,722.3,7.2,11.2,WNW,25.0,30.5,0.00,3.30,72.90,3.30,157.20
194,01/03/2022 16:01:57,5,28.3,72,30.7,72,754.0,722.3,6.1,7.2,W,25.1,30.7,0.00,3.30,72.90,3.30,157.20
195,01/03/2022 16:06:57,5,28.3,72,30.8,73,753.8,722.2,5.0,6.1,WNW,25.4,30.8,0.00,3.30,72.90,3.30,157.20
196,01/03/2022 16:11:57,5,28.3,72,30.5,72,753.8,722.2,7.2,9.7,W,24.9,30.4,0.00,3.30,72.90,3.30,157.20
197,01/03/2022 16:16:57,5,28.3,72,30.4,75,753.8,722.2,3.6,6.1,SW,25.5,30.4,0.00,3.30,72.90,3.30,157.20
198,01/03/2022 16:21:57,5,28.3,72,30.3,73,754.0,722.3,5.0,7.2,SW,24.9,30.3,0.00,3.30,72.90,3.30,157.20
199,01/03/2022 16:26:57,5,28.3,72,30.5,72,753.8,722.1,6.1,9.7,W,24.9,30.5,0.00,3.30,72.90,3.30,157.20
200,01/03/2022 16:31:57,5,28.3,72,30.5,71,753.9,722.3,6.1,9.7,W,24.7,30.5,0.00,3.30,72.90,3.30,157.20
201,01/03/2022 16:36:57,5,28.3,72,30.6,70,753.6,722.0,5.0,6.1,WNW,24.5,30.6,0.00,3.30,72.90,3.30,157.20
202,01/03/2022 16:41:57,5,28.3,72,30.6,69,753.7,722.0,6.1,7.2,W,24.3,30.6,0.00,3.30,72.90,3.30,157.20
203,01/03/2022 16:46:57,5,28.3,72,30.6,70,753.7,722.0,6.1,9.7,W,24.5,30.6,0.00,3.30,72.90,3.30,157.20
204,01/03/2022 16:51:57,5,28.3,72,30.5,69,753.8,722.1,5.0,7.2,W,24.2,30.5,0.00,3.30,72.90,3.30,157.20
205,01/03/2022 16:56:57,5,28.3,72,30.5,70,753.8,722.2,2.5,3.6,WSW,24.4,30.5,0.00,3.30,72.90,3.30,157.20
206,01/03/2022 17:01:57,5,28.3,72,30.6,67,753.8,722.1,2.5,3.6,WSW,23.8,30.6,0.00,3.30,72.90,3.30,157.20
207,01/03/2022 17:06:57,5,28.3,72,31.1,67,753.9,722.3,3.6,6.1,WSW,24.3,31.1,0.00,3.30,72.90,3.30,157.20
208,01/03/2022 17:11:57,5,28.3,72,30.8,69,753.9,722.3,3.6,6.1,NW,24.5,30.8,0.00,3.30,72.90,3.30,157.20
209,01/03/2022 17:16:57,5,28.3,72,30.4,69,753.8,722.2,5.0,7.2,WNW,24.1,30.4,0.00,3.30,72.90,3.30,157.20
210,01/03/2022 17:21:57,5,28.3,72,30.5,68,753.7,722.0,3.6,6.1,W,24.0,30.5,0.00,3.30,72.90,3.30,157.20
211,01/03/2022 17:26:57,5,28.3,72,30.5,69,753.8,722.1,5.0,6.1,W,24.2,30.5,0.00,3.30,72.90,3.30,157.20
212,01/03/2022 17:31:57,5,28.3,72,30.4,70,753.6,722.0,5.0,6.1,W,24.3,30.4,0.00,3.30,72.90,3.30,157.20
213,01/03/2022 17:36:57,5,28.3,72,30.5,70,753.9,722.3,2.5,3.6,W,24.4,30.5,0.00,3.30,72.90,3.30,157.20
214,01/03/2022 17:41:57,5,28.3,72,30.5,68,753.9,722.3,2.5,3.6,W,24.0,30.5,0.00,3.30,72.90,3.30,157.20
215,01/03/2022 17:46:57,5,28.3,72,30.4,72,753.8,722.2,1.1,2.5,W,24.8,30.4,0.00,3.30,72.90,3.30,157.20
216,01/03/2022 17:51:57,5,28.3,72,30.5,71,753.8,722.1,0.0,2.5,W,24.7,30.5,0.00,3.30,72.90,3.30,157.20
217,01/03/2022 17:56:57,5,28.3,72,30.5,71,753.8,722.2,0.0,0.0,W,24.7,30.5,0.00,3.30,72.90,3.30,157.20
218,01/03/2022 18:01:57,5,28.3,72,30.0,75,753.8,722.2,0.0,2.5,W,25.1,30.0,0.00,3.30,72.90,3.30,157.20
219,01/03/2022 18:06:57,5,28.3,72,29.8,73,753.8,722.1,0.0,0.0,W,24.5,29.8,0.00,3.30,72.90,3.30,157.20
220,01/03/2022 18:11:57,5,28.3,72,29.7,75,753.7,722.0,0.0,2.5,W,24.8,29.7,0.00,3.30,72.90,3.30,157.20
221,01/03/2022 18:16:57,5,28.3,72,29.9,77,753.9,722.3,0.0,0.0,W,25.5,29.9,0.00,3.30,72.90,3.30,157.20
222,01/03/2022 18:21:57,5,28.3,72,30.0,77,753.9,722.3,0.0,0.0,W,25.6,30.0,0.00,3.30,72.90,3.30,157.20
223,01/03/2022 18:26:57,5,28.3,72,29.8,77,754.1,722.4,0.0,0.0,W,25.4,29.8,0.00,3.30,72.90,3.30,157.20
224,01/03/2022 18:31:57,5,28.3,72,29.8,79,753.7,722.0,0.0,2.5,W,25.8,29.8,0.00,3.30,72.90,3.30,157.20
225,01/03/2022 18:36:57,5,28.3,72,29.6,78,753.8,722.1,0.0,0.0,W,25.4,29.6,0.00,3.30,72.90,3.30,157.20
226,01/03/2022 18:41:57,5,28.3,72,29.2,79,753.8,722.2,1.1,2.5,W,25.2,29.2,0.00,3.30,72.90,3.30,157.20
227,01/03/2022 18:46:57,5,28.3,72,29.1,78,753.9,722.3,1.1,2.5,W,24.9,29.1,0.00,3.30,72.90,3.30,157.20
228,01/03/2022 18:51:57,5,28.3,72,29.0,77,754.1,722.4,0.0,2.5,W,24.6,29.0,0.00,3.30,72.90,3.30,157.20
229,01/03/2022 18:56:57,5,28.3,72,28.8,79,754.1,722.5,0.0,0.0,W,24.8,28.8,0.00,3.30,72.90,3.30,157.20
230,01/03/2022 19:01:57,5,28.3,72,28.5,78,754.1,722.4,2.5,3.6,W,24.3,28.5,0.00,3.30,72.90,3.30,157.20
231,01/03/2022 19:06:57,5,28.3,72,28.8,75,754.1,722.4,1.1,2.5,W,24.0,28.8,0.00,3.30,72.90,3.30,157.20
232,01/03/2022 19:11:57,5,28.3,72,29.0,75,754.0,722.3,1.1,2.5,W,24.1,29.0,0.00,3.30,72.90,3.30,157.20
233,01/03/2022 19:16:57,5,28.3,72,28.8,77,754.2,722.6,1.1,2.5,W,24.4,28.8,0.00,3.30,72.90,3.30,157.20
234,01/03/2022 19:21:57,5,28.3,72,28.4,78,754.2,722.6,1.1,2.5,W,24.2,28.4,0.00,3.30,72.90,3.30,157.20
235,01/03/2022 19:26:57,5,28.3,72,28.6,76,754.3,722.6,1.1,2.5,W,24.0,28.6,0.00,3.30,72.90,3.30,157.20
236,01/03/2022 19:31:57,5,28.3,72,28.5,76,754.3,722.6,1.1,2.5,W,23.9,28.5,0.00,3.30,72.90,3.30,157.20
237,01/03/2022 19:36:57,5,28.3,72,28.7,74,754.3,722.6,1.1,2.5,W,23.6,28.7,0.00,3.30,72.90,3.30,157.20
238,01/03/2022 19:41:57,5,28.3,72,28.7,73,754.4,722.8,1.1,2.5,W,23.4,28.7,0.00,3.30,72.90,3.30,157.20
239,01/03/2022 19:46:57,5,28.3,72,28.8,72,754.4,722.8,2.5,3.6,W,23.3,28.8,0.00,3.30,72.90,3.30,157.20
240,01/03/2022 19:51:57,5,28.3,72,28.6,71,754.2,722.6,3.6,6.1,SW,22.9,28.6,0.00,3.30,72.90,3.30,157.20
241,01/03/2022 19:56:57,5,28.3,72,28.6,71,754.6,722.9,2.5,3.6,SW,22.9,28.6,0.00,3.30,72.90,3.30,157.20
242,01/03/2022 20:01:57,5,28.3,72,28.5,73,754.7,723.1,1.1,2.5,SW,23.2,28.5,0.00,3.30,72.90,3.30,157.20
243,01/03/2022 20:06:57,5,28.3,72,28.4,72,754.9,723.2,1.1,2.5,SW,22.9,28.4,0.00,3.30,72.90,3.30,157.20
244,01/03/2022 20:11:57,5,28.3,72,28.3,73,754.8,723.2,2.5,6.1,SSW,23.0,28.3,0.00,3.30,72.90,3.30,157.20
245,01/03/2022 20:16:57,5,28.3,72,27.5,78,755.0,723.4,2.5,3.6,ESE,23.3,27.5,0.00,3.30,72.90,3.30,157.20
246,01/03/2022 20:21:57,5,28.3,72,27.1,79,755.3,723.6,1.1,2.5,ESE,23.2,27.1,0.00,3.30,72.90,3.30,157.20
247,01/03/2022 20:26:57,5,28.3,72,27.1,79,755.2,723.5,0.0,2.5,ESE,23.2,27.1,0.00,3.30,72.90,3.30,157.20
248,01/03/2022 20:31:57,5,28.3,72,27.1,81,755.3,723.6,1.1,2.5,SE,23.6,27.1,0.00,3.30,72.90,3.30,157.20
249,01/03/2022 20:36:57,5,28.3,72,27.0,81,755.3,723.6,2.5,3.6,SE,23.5,27.0,0.00,3.30,72.90,3.30,157.20
250,01/03/2022 20:41:57,5,28.3,72,27.0,80,755.3,723.7,0.0,2.5,SE,23.3,27.0,0.00,3.30,72.90,3.30,157.20
251,01/03/2022 20:46:57,5,28.3,72,27.0,80,755.5,723.8,0.0,2.5,SE,23.3,27.0,0.00,3.30,72.90,3.30,157.20
252,01/03/2022 20:51:57,5,28.3,72,27.1,79,755.4,723.8,0.0,2.5,SE,23.2,27.1,0.00,3.30,72.90,3.30,157.20
253,01/03/2022 20:56:57,5,28.3,72,27.1,78,755.6,723.9,0.0,0.0,SE,23.0,27.1,0.00,3.30,72.90,3.30,157.20
254,01/03/2022 21:01:57,5,28.3,72,27.1,78,755.6,723.9,1.1,3.6,SE,23.0,27.1,0.00,3.30,72.90,3.30,157.20
255,01/03/2022 21:06:57,5,28.3,72,27.1,78,755.6,724.0,1.1,2.5,E,23.0,27.1,0.00,3.30,72.90,3.30,157.20
256,01/03/2022 21:11:57,5,28.3,72,27.0,79,755.7,724.1,1.1,3.6,ESE,23.1,27.0,0.00,3.30,72.90,3.30,157.20
257,01/03/2022 21:16:57,5,28.3,72,26.7,80,755.6,724.0,0.0,0.0,SE,23.0,26.7,0.00,3.30,72.90,3.30,157.20
258,01/03/2022 21:21:57,5,28.3,72,26.9,79,755.7,724.1,1.1,3.6,SSW,23.0,26.9,0.00,3.30,72.90,3.30,157.20
259,01/03/2022 21:26:57,5,28.3,72,27.0,79,755.6,724.0,0.0,2.5,SSW,23.1,27.0,0.00,3.30,72.90,3.30,157.20
260,01/03/2022 21:31:57,5,28.3,71,27.0,78,755.8,724.1,1.1,2.5,ESE,22.9,27.0,0.00,3.30,72.90,3.30,157.20
261,01/03/2022 21:36:57,5,28.3,72,26.7,80,755.9,724.2,1.1,2.5,SE,23.0,26.7,0.00,3.30,72.90,3.30,157.20
262,01/03/2022 21:41:57,5,28.3,71,26.6,81,756.0,724.4,0.0,0.0,SW,23.1,26.6,0.00,3.30,72.90,3.30,157.20
263,01/03/2022 21:46:57,5,28.3,71,26.5,80,756.0,724.4,0.0,0.0,SW,22.8,26.5,0.00,3.30,72.90,3.30,157.20
264,01/03/2022 21:51:57,5,28.3,71,26.6,80,756.0,724.4,1.1,3.6,ESE,22.9,26.6,0.00,3.30,72.90,3.30,157.20
265,01/03/2022 21:56:57,5,28.3,71,26.6,80,756.3,724.7,2.5,2.5,ESE,22.9,26.6,0.00,3.30,72.90,3.30,157.20
266,01/03/2022 22:01:57,5,28.3,71,26.4,81,756.2,724.6,1.1,2.5,ESE,22.9,26.4,0.00,3.30,72.90,3.30,157.20
267,01/03/2022 22:06:57,5,28.3,71,26.2,82,756.2,724.5,2.5,3.6,ESE,22.9,26.2,0.00,3.30,72.90,3.30,157.20
268,01/03/2022 22:11:57,5,28.3,71,26.1,83,756.2,724.5,1.1,2.5,E,23.0,26.1,0.00,3.30,72.90,3.30,157.20
269,01/03/2022 22:16:57,5,28.3,71,25.9,83,756.0,724.4,2.5,2.5,ESE,22.8,25.9,0.00,3.30,72.90,3.30,157.20
270,01/03/2022 22:21:57,5,28.3,71,25.9,83,756.2,724.5,2.5,3.6,ESE,22.8,25.9,0.00,3.30,72.90,3.30,157.20
271,01/03/2022 22:26:57,5,28.3,71,25.8,84,756.2,724.6,2.5,3.6,ESE,22.9,25.8,0.00,3.30,72.90,3.30,157.20
272,01/03/2022 22:31:57,5,28.3,71,25.7,85,756.2,724.5,3.6,6.1,E,23.0,25.7,0.00,3.30,72.90,3.30,157.20
273,01/03/2022 22:36:57,5,28.3,71,25.6,85,756.2,724.6,5.0,7.2,ESE,22.9,25.6,0.00,3.30,72.90,3.30,157.20
274,01/03/2022 22:41:57,5,28.3,71,25.7,85,756.4,724.7,5.0,7.2,ESE,23.0,25.7,0.00,3.30,72.90,3.30,157.20
275,01/03/2022 22:46:57,5,28.3,71,25.6,86,756.3,724.7,2.5,3.6,ESE,23.1,25.6,0.00,3.30,72.90,3.30,157.20
276,01/03/2022 22:51:57,5,28.3,71,25.4,86,756.2,724.5,1.1,3.6,ESE,22.9,25.4,0.00,3.30,72.90,3.30,157.20
277,01/03/2022 22:56:57,5,28.3,71,25.2,87,756.5,724.9,1.1,2.5,ESE,22.9,25.2,0.00,3.30,72.90,3.30,157.20
278,01/03/2022 23:01:57,5,28.3,71,25.3,87,756.5,724.9,2.5,3.6,ESE,23.0,25.3,0.00,3.30,72.90,3.30,157.20
279,01/03/2022 23:06:57,5,28.3,71,25.1,88,756.5,724.8,3.6,6.1,ESE,23.0,25.1,0.00,3.30,72.90,3.30,157.20
280,01/03/2022 23:11:57,5,28.3,71,25.0,89,756.5,724.9,3.6,6.1,ESE,23.1,25.0,0.00,3.30,72.90,3.30,157.20
281,01/03/2022 23:16:57,5,28.3,71,25.0,89,756.4,724.7,3.6,3.6,ESE,23.1,25.0,0.00,3.30,72.90,3.30,157.20
282,01/03/2022 23:21:57,5,28.3,71,25.1,89,756.5,724.9,3.6,6.1,ESE,23.2,25.1,0.00,3.30,72.90,3.30,157.20
283,01/03/2022 23:26:57,5,28.3,71,25.1,88,756.6,725.0,3.6,6.1,ESE,23.0,25.1,0.00,3.30,72.90,3.30,157.20
284,01/03/2022 23:31:57,5,28.3,71,25.3,88,756.7,725.0,5.0,7.2,ESE,23.2,25.3,0.00,3.30,72.90,3.30,157.20
285,01/03/2022 23:36:57,5,28.3,71,25.5,87,756.6,725.0,7.2,9.7,ESE,23.2,25.1,0.00,3.30,72.90,3.30,157.20
286,01/03/2022 23:41:57,5,28.3,71,25.6,87,756.5,724.9,6.1,7.2,E,23.3,25.6,0.00,3.30,72.90,3.30,157.20
287,01/03/2022 23:46:57,5,28.3,71,25.7,86,756.6,725.0,5.0,6.1,ESE,23.2,25.7,0.00,3.30,72.90,3.30,157.20
288,01/03/2022 23:51:57,5,27.4,71,25.8,86,756.8,725.2,7.2,11.2,ESE,23.3,25.4,0.00,3.30,72.90,3.30,157.20
289,01/03/2022 23:56:57,5,27.4,71,25.7,86,756.5,724.8,6.1,9.7,ESE,23.2,25.7,0.00,3.30,72.90,3.30,157.20
1,02/03/2022 00:01:57,5,27.4,71,25.8,86,756.5,724.9,11.2,17.3,E,23.3,24.8,0.00,0.00,72.90,3.30,157.20
2,02/03/2022 00:10:49,5,27.4,71,25.7,85,756.7,725.0,12.2,17.3,NE,23.0,24.5,0.00,0.00,72.90,3.30,157.20
3,02/03/2022 00:11:26,5,27.4,71,25.7,85,756.7,725.0,12.2,17.3,NE,23.0,24.5,0.00,0.00,0.00,0.00,0.00
4,02/03/2022 00:12:09,5,27.4,71,25.7,85,756.7,725.0,12.2,17.3,NE,23.0,24.5,0.00,0.00,0.00,0.00,0.00
5,02/03/2022 00:13:34,5,27.4,71,25.7,85,756.7,725.0,12.2,17.3,NE,23.0,24.5,0.00,0.00,0.00,0.00,0.00
6,02/03/2022 00:14:59,5,27.4,71,25.7,85,756.7,725.0,12.2,17.3,NE,23.0,24.5,0.00,0.00,0.00,0.00,0.00
7,02/03/2022 00:15:49,5,27.4,71,25.6,85,756.8,725.1,12.2,18.4,ENE,22.9,24.4,0.00,0.00,72.90,3.30,157.20
8,02/03/2022 00:16:26,5,27.4,71,25.6,85,756.8,725.1,12.2,18.4,ENE,22.9,24.4,0.00,0.00,0.00,0.00,0.00
9,02/03/2022 00:17:09,5,27.4,71,25.6,85,756.8,725.1,12.2,18.4,ENE,22.9,24.4,0.00,0.00,0.00,0.00,0.00
10,02/03/2022 00:18:34,5,27.4,71,25.6,85,756.8,725.1,12.2,18.4,ENE,22.9,24.4,0.00,0.00,0.00,0.00,0.00
11,02/03/2022 00:19:59,5,27.4,71,25.6,85,756.8,725.1,12.2,18.4,ENE,22.9,24.4,0.00,0.00,0.00,0.00,0.00
12,02/03/2022 00:20:49,5,27.4,71,25.5,84,756.6,725.0,11.2,20.9,NE,22.6,24.4,0.00,0.00,72.90,3.30,157.20
13,02/03/2022 00:21:26,5,27.4,71,25.5,84,756.6,725.0,11.2,20.9,NE,22.6,24.4,0.00,0.00,0.00,0.00,0.00
14,02/03/2022 00:22:09,5,27.4,71,25.5,84,756.6,725.0,11.2,20.9,NE,22.6,24.4,0.00,0.00,0.00,0.00,0.00
15,02/03/2022 00:23:34,5,27.4,71,25.5,84,756.6,725.0,11.2,20.9,NE,22.6,24.4,0.00,0.00,0.00,0.00,0.00
16,02/03/2022 00:24:59,5,27.4,71,25.5,84,756.6,725.0,11.2,20.9,NE,22.6,24.4,0.00,0.00,0.00,0.00,0.00
17,02/03/2022 00:25:49,5,27.4,71,25.3,84,756.7,725.0,12.2,17.3,ENE,22.4,24.0,0.00,0.00,72.90,3.30,157.20
18,02/03/2022 00:26:26,5,27.4,71,25.3,84,756.7,725.0,12.2,17.3,ENE,22.4,24.0,0.00,0.00,0.00,0.00,0.00
19,02/03/2022 00:27:09,5,27.4,71,25.3,84,756.7,725.0,12.2,17.3,ENE,22.4,24.0,0.00,0.00,0.00,0.00,0.00
20,02/03/2022 00:28:34,5,27.4,71,25.3,84,756.7,725.0,12.2,17.3,ENE,22.4,24.0,0.00,0.00,0.00,0.00,0.00
21,02/03/2022 00:29:59,5,27.4,71,25.3,84,756.7,725.0,12.2,17.3,ENE,22.4,24.0,0.00,0.00,0.00,0.00,0.00
22,02/03/2022 00:30:49,5,27.4,71,25.1,84,756.7,725.0,9.7,13.3,ENE,22.2,24.2,0.00,0.00,72.90,3.30,157.20
23,02/03/2022 00:31:26,5,27.4,71,25.1,84,756.7,725.0,9.7,13.3,ENE,22.2,24.2,0.00,0.00,0.00,0.00,0.00
24,02/03/2022 00:32:09,5,27.4,71,25.1,84,756.7,725.0,9.7,13.3,ENE,22.2,24.2,0.00,0.00,0.00,0.00,0.00
25,02/03/2022 00:33:34,5,27.4,71,25.1,84,756.7,725.0,9.7,13.3,ENE,22.2,24.2,0.00,0.00,0.00,0.00,0.00
26,02/03/2022 00:34:59,5,27.4,71,25.1,84,756.7,725.0,9.7,13.3,ENE,22.2,24.2,0.00,0.00,0.00,0.00,0.00
27,02/03/2022 00:35:49,5,27.4,71,25.1,85,756.8,725.1,7.2,13.3,ENE,22.4,24.7,0.00,0.00,72.90,3.30,157.20
28,02/03/2022 00:36:26,5,27.4,71,25.1,85,756.8,725.1,7.2,13.3,ENE,22.4,24.7,0.00,0.00,0.00,0.00,0.00
29,02/03/2022 00:37:09,5,27.4,71,25.1,85,756.8,725.1,7.2,13.3,ENE,22.4,24.7,0.00,0.00,0.00,0.00,0.00
30,02/03/2022 00:38:34,5,27.4,71,25.1,85,756.8,725.1,7.2,13.3,ENE,22.4,24.7,0.00,0.00,0.00,0.00,0.00
31,02/03/2022 00:39:59,5,27.4,71,25.1,85,756.8,725.1,7.2,13.3,ENE,22.4,24.7,0.00,0.00,0.00,0.00,0.00
32,02/03/2022 00:40:49,5,27.4,71,25.1,84,756.8,725.1,11.2,14.8,ENE,22.2,24.0,0.00,0.00,72.90,3.30,157.20
33,02/03/2022 00:41:26,5,27.4,71,25.1,84,756.8,725.1,11.2,14.8,ENE,22.2,24.0,0.00,0.00,0.00,0.00,0.00
34,02/03/2022 00:42:09,5,27.4,71,25.1,84,756.8,725.1,11.2,14.8,ENE,22.2,24.0,0.00,0.00,0.00,0.00,0.00
35,02/03/2022 00:43:34,5,27.4,71,25.1,84,756.8,725.1,11.2,14.8,ENE,22.2,24.0,0.00,0.00,0.00,0.00,0.00
36,02/03/2022 00:44:59,5,27.4,71,25.1,84,756.8,725.1,11.2,14.8,ENE,22.2,24.0,0.00,0.00,0.00,0.00,0.00
37,02/03/2022 00:45:49,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,72.90,3.30,157.20
38,02/03/2022 00:46:26,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
39,02/03/2022 00:47:09,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
40,02/03/2022 00:48:34,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
41,02/03/2022 00:49:59,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
42,02/03/2022 00:50:49,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,72.90,3.30,157.20
43,02/03/2022 00:51:26,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
44,02/03/2022 00:52:09,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
45,02/03/2022 00:53:34,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
46,02/03/2022 00:54:59,5,27.4,71,25.0,84,756.9,725.3,11.2,13.3,ENE,22.1,23.9,0.00,0.00,0.00,0.00,0.00
47,02/03/2022 00:55:49,5,27.4,71,24.8,85,756.8,725.2,6.1,9.7,ENE,22.1,24.8,0.00,0.00,72.90,3.30,157.20
48,02/03/2022 00:56:26,5,27.4,71,24.8,85,756.8,725.2,6.1,9.7,ENE,22.1,24.8,0.00,0.00,0.00,0.00,0.00
49,02/03/2022 00:57:09,5,27.4,71,24.8,85,756.8,725.2,6.1,9.7,ENE,22.1,24.8,0.00,0.00,0.00,0.00,0.00
50,02/03/2022 00:58:34,5,27.4,71,24.8,85,756.8,725.2,6.1,9.7,ENE,22.1,24.8,0.00,0.00,0.00,0.00,0.00
51,02/03/2022 00:59:59,5,27.4,71,24.8,85,756.8,725.2,6.1,9.7,ENE,22.1,24.8,0.00,0.00,0.00,0.00,0.00
52,02/03/2022 01:00:49,5,27.4,71,24.8,84,756.8,725.2,6.1,11.2,ENE,21.9,24.8,0.00,0.00,72.90,3.30,157.20
53,02/03/2022 01:01:26,5,27.4,71,24.8,84,756.8,725.2,6.1,11.2,ENE,21.9,24.8,0.00,0.00,0.00,0.00,0.00
54,02/03/2022 01:02:09,5,27.4,71,24.8,84,756.8,725.2,6.1,11.2,ENE,21.9,24.8,0.00,0.00,0.00,0.00,0.00
55,02/03/2022 01:03:34,5,27.4,71,24.8,84,756.8,725.2,6.1,11.2,ENE,21.9,24.8,0.00,0.00,0.00,0.00,0.00
56,02/03/2022 01:04:59,5,27.4,71,24.8,84,756.8,725.2,6.1,11.2,ENE,21.9,24.8,0.00,0.00,0.00,0.00,0.00
57,02/03/2022 01:05:49,5,27.4,71,24.8,85,756.9,725.3,7.2,9.7,ENE,22.1,24.4,0.00,0.00,72.90,3.30,157.20
58,02/03/2022 01:06:26,5,27.4,71,24.8,85,756.9,725.3,7.2,9.7,ENE,22.1,24.4,0.00,0.00,0.00,0.00,0.00
59,02/03/2022 01:07:09,5,27.4,71,24.8,85,756.9,725.3,7.2,9.7,ENE,22.1,24.4,0.00,0.00,0.00,0.00,0.00
60,02/03/2022 01:08:34,5,27.4,71,24.8,85,756.9,725.3,7.2,9.7,ENE,22.1,24.4,0.00,0.00,0.00,0.00,0.00
61,02/03/2022 01:09:59,5,27.4,71,24.8,85,756.9,725.3,7.2,9.7,ENE,22.1,24.4,0.00,0.00,0.00,0.00,0.00
62,02/03/2022 01:10:49,5,27.4,71,24.8,84,757.1,725.5,8.6,11.2,ENE,21.9,24.1,0.00,0.00,72.90,3.30,157.20
63,02/03/2022 01:11:26,5,27.4,71,24.8,84,757.1,725.5,8.6,11.2,ENE,21.9,24.1,0.00,0.00,0.00,0.00,0.00
64,02/03/2022 01:12:09,5,27.4,71,24.8,84,757.1,725.5,8.6,11.2,ENE,21.9,24.1,0.00,0.00,0.00,0.00,0.00
65,02/03/2022 01:13:34,5,27.4,71,24.8,84,757.1,725.5,8.6,11.2,ENE,21.9,24.1,0.00,0.00,0.00,0.00,0.00
66,02/03/2022 01:14:59,5,27.4,71,24.8,84,757.1,725.5,8.6,11.2,ENE,21.9,24.1,0.00,0.00,0.00,0.00,0.00
67,02/03/2022 01:15:49,5,27.4,71,24.7,84,757.1,725.4,7.2,11.2,ENE,21.8,24.3,0.00,0.00,72.90,3.30,157.20
68,02/03/2022 01:16:26,5,27.4,71,24.7,84,757.1,725.4,7.2,11.2,ENE,21.8,24.3,0.00,0.00,0.00,0.00,0.00
69,02/03/2022 01:17:09,5,27.4,71,24.7,84,757.1,725.4,7.2,11.2,ENE,21.8,24.3,0.00,0.00,0.00,0.00,0.00
